825 -1 3.2474e-15 0.04 5.27281e-30 0.02 0.02
830 -0.5 0.15 0.02 0.01125 0.005 0.01625
835 0.5 0.15 -0.02 0.01125 0.005 0.01625
840 1 -3.27516e-15 -0.04 5.36333e-30 0.02 0.02
845 0.5 -0.15 -0.02 0.01125 0.005 0.01625
850 -0.5 -0.15 0.02 0.01125 0.005 0.01625
855 -1 3.33067e-15 0.04 5.54668e-30 0.02 0.02
860 -0.5 0.15 0.02 0.01125 0.005 0.01625
865 0.5 0.15 -0.02 0.01125 0.005 0.01625
870 1 -3.41394e-15 -0.04 5.82748e-30 0.02 0.02
875 0.5 -0.15 -0.02 0.01125 0.005 0.01625
880 -0.5 -0.15 0.02 0.01125 0.005 0.01625
885 -1 3.46945e-15 0.04 6.01853e-30 0.02 0.02
890 -0.5 0.15 0.02 0.01125 0.005 0.01625
895 0.5 0.15 -0.02 0.01125 0.005 0.01625
900 1 -3.4972e-15 -0.04 6.11521e-30 0.02 0.02
905 0.5 -0.15 -0.02 0.01125 0.005 0.01625
910 -0.5 -0.15 0.02 0.01125 0.005 0.01625
915 -1 3.55271e-15 0.04 6.31089e-30 0.02 0.02
920 -0.5 0.15 0.02 0.01125 0.005 0.01625
925 0.5 0.15 -0.02 0.01125 0.005 0.01625
930 1 -3.60822e-15 -0.04 6.50964e-30 0.02 0.02
935 0.5 -0.15 -0.02 0.01125 0.005 0.01625
940 -0.5 -0.15 0.02 0.01125 0.005 0.01625
945 -1 3.63598e-15 0.04 6.61018e-30 0.02 0.02
950 -0.5 0.15 0.02 0.01125 0.005 0.01625
955 0.5 0.15 -0.02 0.01125 0.005 0.01625
960 1 -3.66374e-15 -0.04 6.71148e-30 0.02 0.02
965 0.5 -0.15 -0.02 0.01125 0.005 0.01625
970 -0.5 -0.15 0.02 0.01125 0.005 0.01625
975 -1 3.71925e-15 0.04 6.9164e-30 0.02 0.02
980 -0.5 0.15 0.02 0.01125 0.005 0.01625
985 0.5 0.15 -0.02 0.01125 0.005 0.01625
990 1 -3.747e-15 -0.04 7.02001e-30 0.02 0.02
995 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1000 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1005 -1 3.80251e-15 0.04 7.22956e-30 0.02 0.02
1010 -0.5 0.15 0.02 0.01125 0.005 0.01625
1015 0.5 0.15 -0.02 0.01125 0.005 0.01625
1020 1 -3.83027e-15 -0.04 7.33548e-30 0.02 0.02
1025 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1030 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1035 -1 3.85803e-15 0.04 7.44218e-30 0.02 0.02
1040 -0.5 0.15 0.02 0.01125 0.005 0.01625
1045 0.5 0.15 -0.02 0.01125 0.005 0.01625
1050 1 -3.94129e-15 -0.04 7.76689e-30 0.02 0.02
1055 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1060 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1065 -1 3.9968e-15 0.04 7.98722e-30 0.02 0.02
1070 -0.5 0.15 0.02 0.01125 0.005 0.01625
1075 0.5 0.15 -0.02 0.01125 0.005 0.01625
1080 1 -4.05231e-15 -0.04 8.21062e-30 0.02 0.02
1085 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1090 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1095 -1 4.08007e-15 0.04 8.32348e-30 0.02 0.02
1100 -0.5 0.15 0.02 0.01125 0.005 0.01625
1105 0.5 0.15 -0.02 0.01125 0.005 0.01625
1110 1 -4.10783e-15 -0.04 8.43711e-30 0.02 0.02
1115 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1120 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1125 -1 4.13558e-15 0.04 8.55151e-30 0.02 0.02
1130 -0.5 0.15 0.02 0.01125 0.005 0.01625
1135 0.5 0.15 -0.02 0.01125 0.005 0.01625
1140 1 -4.16334e-15 -0.04 8.66668e-30 0.02 0.02
1145 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1150 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1155 -1 4.21885e-15 0.04 8.89934e-30 0.02 0.02
1160 -0.5 0.15 0.02 0.01125 0.005 0.01625
1165 0.5 0.15 -0.02 0.01125 0.005 0.01625
1170 1 -4.2466e-15 -0.04 9.01682e-30 0.02 0.02
1175 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1180 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1185 -1 4.27436e-15 0.04 9.13507e-30 0.02 0.02
1190 -0.5 0.15 0.02 0.01125 0.005 0.01625
1195 0.5 0.15 -0.02 0.01125 0.005 0.01625
1200 1 -4.32987e-15 -0.04 9.37389e-30 0.02 0.02
1205 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1210 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1215 -1 4.38538e-15 0.04 9.61578e-30 0.02 0.02
1220 -0.5 0.15 0.02 0.01125 0.005 0.01625
1225 0.5 0.15 -0.02 0.01125 0.005 0.01625
1230 1 -4.41314e-15 -0.04 9.73789e-30 0.02 0.02
1235 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1240 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1245 -1 4.46865e-15 0.04 9.98441e-30 0.02 0.02
1250 -0.5 0.15 0.02 0.01125 0.005 0.01625
1255 0.5 0.15 -0.02 0.01125 0.005 0.01625
1260 1 -4.52416e-15 -0.04 1.0234e-29 0.02 0.02
1265 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1270 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1275 -1 4.55191e-15 0.04 1.036e-29 0.02 0.02
1280 -0.5 0.15 0.02 0.01125 0.005 0.01625
1285 0.5 0.15 -0.02 0.01125 0.005 0.01625
1290 1 -4.57967e-15 -0.04 1.04867e-29 0.02 0.02
1295 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1300 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1305 -1 4.63518e-15 0.04 1.07425e-29 0.02 0.02
1310 -0.5 0.15 0.02 0.01125 0.005 0.01625
1315 0.5 0.15 -0.02 0.01125 0.005 0.01625
1320 1 -4.69069e-15 -0.04 1.10013e-29 0.02 0.02
1325 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1330 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1335 -1 4.7462e-15 0.04 1.12632e-29 0.02 0.02
1340 -0.5 0.15 0.02 0.01125 0.005 0.01625
1345 0.5 0.15 -0.02 0.01125 0.005 0.01625
1350 1 -4.80171e-15 -0.04 1.15282e-29 0.02 0.02
1355 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1360 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1365 -1 4.85723e-15 0.04 1.17963e-29 0.02 0.02
1370 -0.5 0.15 0.02 0.01125 0.005 0.01625
1375 0.5 0.15 -0.02 0.01125 0.005 0.01625
1380 1 -4.91274e-15 -0.04 1.20675e-29 0.02 0.02
1385 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1390 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1395 -1 4.94049e-15 0.04 1.22042e-29 0.02 0.02
1400 -0.5 0.15 0.02 0.01125 0.005 0.01625
1405 0.5 0.15 -0.02 0.01125 0.005 0.01625
1410 1 -4.996e-15 -0.04 1.248e-29 0.02 0.02
1415 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1420 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1425 -1 5.02376e-15 0.04 1.26191e-29 0.02 0.02
1430 -0.5 0.15 0.02 0.01125 0.005 0.01625
1435 0.5 0.15 -0.02 0.01125 0.005 0.01625
1440 1 -5.05151e-15 -0.04 1.27589e-29 0.02 0.02
1445 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1450 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1455 -1 5.10703e-15 0.04 1.30409e-29 0.02 0.02
1460 -0.5 0.15 0.02 0.01125 0.005 0.01625
1465 0.5 0.15 -0.02 0.01125 0.005 0.01625
1470 1 -5.16254e-15 -0.04 1.33259e-29 0.02 0.02
1475 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1480 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1485 -1 5.21805e-15 0.04 1.3614e-29 0.02 0.02
1490 -0.5 0.15 0.02 0.01125 0.005 0.01625
1495 0.5 0.15 -0.02 0.01125 0.005 0.01625
1500 1 -5.27356e-15 -0.04 1.39052e-29 0.02 0.02
1505 0.5 -0.15 -0.02 0.01125 0.005 0.01625
1510 -0.5 -0.15 0.02 0.01125 0.005 0.01625
1515 -1 5.32907e-15 0.04 1.41995e-29 0.02 0.02
1520 -0.5 0.15 0.02 0.01125 0.005 0.01625
1525 0.5 0.15 -0.02 0.01125 0.005 0.01625
