STEP ACCRATIO <dR> <dR2> <ENERGY>
434300 0.286272 0.00139811 0.000328373 0.0129729
434400 0.286282 0.0013972 0.000328377 0.0129732
434500 0.286269 0.00139705 0.000328369 0.0129729
434600 0.286267 0.00139827 0.000328356 0.0129723
434700 0.286268 0.00139767 0.000328364 0.0129727
434800 0.286267 0.00139629 0.000328343 0.0129719
434900 0.286254 0.00139658 0.000328331 0.0129715
435000 0.286252 0.00139589 0.000328339 0.0129719
435100 0.286258 0.00139532 0.000328334 0.0129717
435200 0.286259 0.00139421 0.000328377 0.0129737
435300 0.286248 0.00139484 0.000328377 0.0129738
435400 0.286228 0.00139414 0.000328355 0.012973
435500 0.286231 0.00139373 0.000328347 0.0129727
435600 0.286232 0.00139321 0.000328345 0.0129726
435700 0.286238 0.00139354 0.000328373 0.0129737
435800 0.286248 0.0013935 0.000328371 0.0129736
435900 0.286265 0.00139393 0.000328421 0.0129755
436000 0.286263 0.00139481 0.000328419 0.0129754
436100 0.28625 0.00139252 0.000328418 0.0129756
436200 0.286249 0.00139117 0.000328391 0.0129747
436300 0.28624 0.00139091 0.000328356 0.0129732
436400 0.286239 0.00139029 0.000328337 0.0129725
436500 0.286231 0.00139069 0.000328325 0.012972
436600 0.286218 0.00138971 0.000328352 0.0129732
436700 0.286223 0.00138996 0.000328379 0.0129742
436800 0.286226 0.00138929 0.000328387 0.0129746
436900 0.286225 0.00138842 0.000328399 0.0129751
437000 0.286212 0.00138604 0.000328412 0.0129758
437100 0.286215 0.00138531 0.000328405 0.0129757
437200 0.286223 0.00138682 0.000328388 0.012975
437300 0.286235 0.00138709 0.000328423 0.0129764
437400 0.286234 0.00138753 0.000328429 0.0129766
437500 0.286237 0.00138775 0.000328452 0.0129776
437600 0.286233 0.00138791 0.000328429 0.0129766
437700 0.28622 0.00138853 0.000328416 0.012976
437800 0.286233 0.00138767 0.000328426 0.0129765
437900 0.286238 0.00138698 0.000328426 0.0129766
438000 0.286228 0.00138793 0.000328409 0.0129759
438100 0.286254 0.00138858 0.000328413 0.0129759
438200 0.286266 0.00138929 0.000328403 0.0129754
438300 0.286287 0.00138929 0.000328409 0.0129756
438400 0.286288 0.00138946 0.000328389 0.0129748
438500 0.286273 0.00139063 0.000328369 0.012974
438600 0.286281 0.00139001 0.000328343 0.012973
438700 0.286286 0.00138953 0.000328319 0.0129721
438800 0.28628 0.00139052 0.000328287 0.0129708
438900 0.286286 0.00139039 0.000328324 0.0129726
439000 0.286284 0.00139002 0.000328314 0.0129723
439100 0.28628 0.00139072 0.000328305 0.0129719
439200 0.286277 0.00138994 0.000328328 0.012973
439300 0.28628 0.00139052 0.00032835 0.0129739
439400 0.286265 0.00138986 0.000328326 0.012973
439500 0.286272 0.00138962 0.000328313 0.0129725
439600 0.286266 0.00139065 0.000328288 0.0129714
439700 0.286276 0.00139065 0.000328294 0.0129717
439800 0.28627 0.00139145 0.000328281 0.0129712
439900 0.28626 0.0013912 0.000328248 0.0129698
440000 0.286272 0.00139137 0.000328243 0.0129697
440100 0.286289 0.00139097 0.000328229 0.0129692
440200 0.286299 0.00138948 0.000328279 0.0129715
440300 0.286277 0.00138853 0.000328263 0.012971
440400 0.286266 0.00138895 0.000328241 0.0129702
440500 0.286254 0.00138886 0.000328215 0.0129691
440600 0.286254 0.00138895 0.000328252 0.0129706
440700 0.286271 0.0013893 0.000328259 0.012971
440800 0.286274 0.00138948 0.000328252 0.0129706
440900 0.28628 0.00139004 0.000328247 0.0129705
441000 0.286278 0.00139015 0.000328227 0.0129697
441100 0.286284 0.00139031 0.000328214 0.0129692
441200 0.286282 0.00139045 0.000328199 0.0129687
441300 0.286269 0.00139095 0.000328186 0.0129681
441400 0.286273 0.00139099 0.000328207 0.0129691
441500 0.286271 0.00138974 0.000328188 0.0129683
441600 0.286256 0.00138992 0.000328161 0.0129673
441700 0.286262 0.00138978 0.000328125 0.0129659
441800 0.286269 0.00138993 0.000328145 0.0129667
441900 0.286252 0.00138981 0.000328162 0.0129674
442000 0.286257 0.00138921 0.000328131 0.0129661
442100 0.286265 0.00138917 0.000328147 0.0129667
442200 0.286266 0.00138768 0.000328147 0.0129669
442300 0.286267 0.00138723 0.000328137 0.0129665
442400 0.286274 0.00138732 0.000328152 0.0129671
442500 0.286282 0.00138775 0.000328129 0.0129662
442600 0.286294 0.0013896 0.000328224 0.0129697
442700 0.286306 0.00138833 0.000328292 0.0129724
442800 0.286307 0.00138906 0.000328293 0.0129724
442900 0.286312 0.00138994 0.000328295 0.0129725
443000 0.286302 0.00138877 0.000328352 0.0129747
443100 0.286298 0.00138818 0.000328382 0.0129759
443200 0.286306 0.001388 0.000328369 0.0129754
443300 0.286293 0.00138836 0.000328334 0.012974
443400 0.286265 0.00138717 0.000328345 0.0129745
443500 0.28627 0.00138613 0.000328363 0.0129753
443600 0.286278 0.00138517 0.000328375 0.0129759
443700 0.286287 0.00138445 0.00032841 0.0129775
443800 0.286279 0.0013844 0.000328413 0.0129776
443900 0.286269 0.00138448 0.0003284 0.0129772
444000 0.28629 0.00138578 0.00032843 0.0129782
444100 0.286302 0.00138641 0.000328435 0.0129783
444200 0.286292 0.00138571 0.00032845 0.0129789
444300 0.286301 0.00138653 0.000328484 0.0129803
444400 0.286302 0.00138539 0.0003285 0.012981
444500 0.286308 0.0013855 0.000328502 0.0129812
444600 0.286313 0.00138671 0.000328522 0.012982
444700 0.286311 0.00138679 0.000328526 0.0129821
444800 0.286312 0.00138496 0.000328521 0.0129821
444900 0.28632 0.0013852 0.000328508 0.0129816
445000 0.286307 0.00138534 0.000328525 0.0129822
445100 0.286295 0.00138751 0.000328532 0.0129824
445200 0.286304 0.00138775 0.000328539 0.0129826
445300 0.286285 0.0013884 0.000328497 0.0129809
445400 0.286286 0.00138968 0.000328545 0.0129825
445500 0.28626 0.00139029 0.000328537 0.0129822
445600 0.286258 0.0013906 0.000328514 0.0129813
445700 0.286261 0.00139118 0.000328551 0.0129827
445800 0.286247 0.00139113 0.000328523 0.0129815
445900 0.286241 0.00139085 0.000328519 0.0129814
446000 0.286248 0.00139049 0.00032855 0.0129828
446100 0.286236 0.00138989 0.000328514 0.0129814
446200 0.286243 0.00138958 0.000328498 0.0129808
446300 0.286249 0.00138932 0.000328493 0.0129807
446400 0.286234 0.00138794 0.000328471 0.0129799
446500 0.286237 0.00138822 0.000328466 0.0129797
446600 0.286235 0.00138835 0.000328496 0.0129809
446700 0.286221 0.00138743 0.000328451 0.0129791
446800 0.286212 0.00138842 0.000328456 0.0129791
446900 0.286211 0.00138844 0.000328436 0.0129783
447000 0.286223 0.00138934 0.000328417 0.0129775
447100 0.286231 0.00139068 0.000328409 0.0129772
447200 0.286245 0.00138973 0.000328454 0.0129792
447300 0.286241 0.00138968 0.000328505 0.0129813
447400 0.286247 0.00138867 0.000328493 0.0129809
447500 0.286247 0.00138932 0.00032847 0.01298
447600 0.286235 0.00139065 0.000328531 0.0129822
447700 0.286249 0.00138978 0.000328578 0.0129841
447800 0.286248 0.00139035 0.000328575 0.0129839
447900 0.286244 0.00139065 0.000328563 0.0129836
448000 0.286247 0.00139034 0.000328545 0.0129829
448100 0.286252 0.00139055 0.000328562 0.0129836
448200 0.286244 0.00138982 0.000328533 0.0129825
448300 0.286254 0.00138992 0.00032854 0.0129829
448400 0.286268 0.00138885 0.000328591 0.0129849
448500 0.286245 0.00138892 0.000328565 0.0129839
448600 0.286272 0.00138829 0.000328591 0.012985
448700 0.286244 0.00138874 0.000328582 0.0129845
448800 0.286243 0.0013891 0.000328579 0.0129844
448900 0.286246 0.0013916 0.000328587 0.0129846
449000 0.286251 0.00139171 0.000328581 0.0129843
449100 0.286256 0.00139127 0.000328573 0.0129841
449200 0.286244 0.00138996 0.000328594 0.0129851
449300 0.286251 0.00138953 0.000328621 0.0129862
449400 0.286254 0.00138919 0.00032861 0.0129858
449500 0.286246 0.00139 0.000328593 0.0129852
449600 0.286265 0.00138836 0.000328616 0.0129863
449700 0.286255 0.00138791 0.000328644 0.0129874
449800 0.286258 0.00138641 0.000328611 0.0129862
449900 0.286247 0.00138714 0.000328592 0.0129855
450000 0.286239 0.00138802 0.000328624 0.0129865
450100 0.28624 0.0013872 0.000328616 0.0129862
450200 0.286257 0.00138716 0.000328638 0.0129871
450300 0.28626 0.00138712 0.000328643 0.0129873
450400 0.286258 0.00138783 0.000328613 0.012986
450500 0.286259 0.00138728 0.000328626 0.0129867
450600 0.286258 0.00138682 0.000328635 0.0129872
450700 0.286267 0.00138664 0.000328634 0.0129872
450800 0.286255 0.00138696 0.000328638 0.0129873
450900 0.286271 0.00138769 0.000328618 0.0129865
451000 0.286257 0.00138827 0.000328587 0.0129852
451100 0.286242 0.00138935 0.000328581 0.012985
451200 0.286234 0.00139015 0.000328574 0.0129846
451300 0.286255 0.00139016 0.000328588 0.012985
451400 0.286258 0.00139047 0.000328617 0.012986
451500 0.286245 0.00139108 0.00032862 0.012986
451600 0.286235 0.00139198 0.000328586 0.0129846
451700 0.286249 0.00139106 0.000328591 0.012985
451800 0.286252 0.00139058 0.000328595 0.0129851
451900 0.286251 0.0013918 0.000328637 0.0129865
452000 0.28626 0.00139144 0.000328608 0.0129854
452100 0.286279 0.00139039 0.000328645 0.012987
452200 0.286269 0.00139064 0.000328653 0.0129873
452300 0.286247 0.00138996 0.000328623 0.0129861
452400 0.286246 0.0013898 0.000328613 0.0129858
452500 0.28626 0.00139008 0.000328658 0.0129873
452600 0.286261 0.00138891 0.00032868 0.0129883
452700 0.286244 0.00138875 0.00032864 0.0129868
452800 0.286238 0.00138795 0.00032862 0.012986
452900 0.286252 0.00138746 0.000328613 0.0129857
453000 0.286251 0.00138778 0.000328615 0.0129859
453100 0.286243 0.00138834 0.0003286 0.0129852
453200 0.286246 0.00138833 0.000328563 0.0129838
453300 0.286258 0.00138792 0.000328568 0.0129841
453400 0.28625 0.00138787 0.00032857 0.0129841
453500 0.286251 0.00138857 0.000328546 0.012983
453600 0.286249 0.00138861 0.000328575 0.0129844
453700 0.286224 0.00139001 0.000328577 0.0129843
453800 0.286233 0.00138953 0.000328593 0.0129851
453900 0.286232 0.0013896 0.000328592 0.0129851
454000 0.286246 0.00139016 0.000328591 0.0129851
454100 0.286258 0.00139104 0.000328582 0.0129846
454200 0.286234 0.00139103 0.000328539 0.012983
454300 0.286235 0.00138856 0.000328571 0.0129846
454400 0.286227 0.00138803 0.000328551 0.0129838
454500 0.286237 0.00138786 0.000328556 0.0129841
454600 0.286251 0.00138951 0.000328586 0.0129851
454700 0.286267 0.0013901 0.000328597 0.0129855
454800 0.286261 0.00139042 0.000328576 0.0129847
454900 0.286258 0.00139013 0.000328603 0.0129857
455000 0.286274 0.00138966 0.00032859 0.0129853
455100 0.286268 0.00138973 0.000328573 0.0129846
455200 0.28628 0.00139081 0.000328586 0.0129851
455300 0.286283 0.00139045 0.000328599 0.0129857
455400 0.286277 0.00139007 0.000328561 0.0129842
455500 0.286263 0.00138995 0.000328563 0.0129844
455600 0.28625 0.00139146 0.000328578 0.0129849
455700 0.286253 0.00139033 0.000328549 0.0129838
455800 0.286252 0.00138936 0.000328525 0.0129829
455900 0.286246 0.0013907 0.000328509 0.0129821
456000 0.286254 0.00139038 0.000328505 0.0129819
456100 0.286263 0.00138994 0.000328534 0.0129832
456200 0.286255 0.00138938 0.000328519 0.0129827
456300 0.286265 0.00138806 0.000328538 0.0129835
456400 0.28625 0.0013869 0.000328523 0.012983
456500 0.286264 0.00138803 0.000328504 0.0129822
456600 0.286263 0.00138736 0.000328491 0.0129817
456700 0.28627 0.00138576 0.000328501 0.0129822
456800 0.286278 0.00138549 0.000328516 0.0129829
456900 0.286266 0.00138546 0.00032849 0.0129818
457000 0.286271 0.00138698 0.000328527 0.0129831
457100 0.286282 0.00138537 0.000328552 0.0129844
457200 0.286281 0.00138548 0.000328581 0.0129854
457300 0.286271 0.00138494 0.000328585 0.0129855
457400 0.28625 0.00138568 0.000328572 0.012985
457500 0.286251 0.00138455 0.000328585 0.0129858
457600 0.286276 0.00138545 0.000328605 0.0129865
457700 0.286281 0.00138597 0.000328575 0.0129853
457800 0.286273 0.00138703 0.000328576 0.0129852
457900 0.286258 0.00138699 0.000328596 0.0129861
458000 0.286253 0.00138683 0.000328565 0.0129849
458100 0.286243 0.00138697 0.00032855 0.0129843
458200 0.286241 0.00138733 0.000328537 0.0129839
458300 0.286249 0.00138802 0.00032853 0.0129835
458400 0.28626 0.00138883 0.000328559 0.0129846
458500 0.286276 0.00138903 0.000328563 0.0129848
458600 0.28626 0.00138873 0.000328563 0.0129849
458700 0.286256 0.00138909 0.000328575 0.0129854
458800 0.286233 0.00138926 0.000328547 0.0129843
458900 0.286234 0.00138896 0.000328518 0.0129831
459000 0.286237 0.00138918 0.000328495 0.0129822
459100 0.286246 0.00138848 0.000328479 0.0129815
459200 0.286241 0.00138765 0.000328532 0.0129838
459300 0.286239 0.00138828 0.000328518 0.0129832
459400 0.286244 0.00138953 0.000328537 0.0129839
459500 0.286254 0.00138929 0.000328529 0.0129836
459600 0.286268 0.00138868 0.000328523 0.0129834
459700 0.286275 0.00138952 0.000328517 0.0129831
459800 0.28628 0.00138887 0.000328508 0.0129829
459900 0.286275 0.00138858 0.000328507 0.0129829
460000 0.286291 0.00138948 0.000328556 0.0129847
460100 0.286296 0.00138973 0.000328591 0.0129861
460200 0.286292 0.00139111 0.000328614 0.0129868
460300 0.2863 0.00139207 0.000328596 0.0129861
460400 0.286307 0.00139108 0.000328593 0.0129861
460500 0.28631 0.00139159 0.000328605 0.0129864
460600 0.286311 0.00138997 0.00032862 0.0129871
460700 0.286303 0.00139011 0.000328625 0.0129873
460800 0.286286 0.0013896 0.000328633 0.0129874
460900 0.286289 0.00139072 0.00032863 0.0129873
461000 0.286299 0.0013909 0.000328619 0.0129868
461100 0.286313 0.00139155 0.000328643 0.0129877
461200 0.286305 0.00139118 0.000328606 0.0129863
461300 0.28631 0.00139096 0.000328595 0.0129859
461400 0.286306 0.00138982 0.000328571 0.012985
461500 0.286311 0.00139011 0.000328552 0.0129843
461600 0.286304 0.00138946 0.00032853 0.0129835
461700 0.286304 0.00139029 0.000328506 0.0129826
461800 0.286309 0.00139092 0.000328517 0.012983
461900 0.286319 0.00139083 0.000328498 0.0129823
462000 0.286309 0.00138992 0.000328494 0.0129823
462100 0.28631 0.00138931 0.000328553 0.0129847
462200 0.2863 0.00138931 0.000328532 0.0129839
462300 0.286298 0.00138902 0.000328514 0.0129833
462400 0.286299 0.00138955 0.000328497 0.0129826
462500 0.286313 0.00138943 0.000328461 0.0129812
462600 0.286322 0.00138857 0.000328451 0.0129809
462700 0.286321 0.00138833 0.00032846 0.0129812
462800 0.286326 0.00138806 0.000328464 0.0129815
462900 0.286333 0.00138925 0.000328502 0.0129829
463000 0.286326 0.0013892 0.000328509 0.0129831
463100 0.286309 0.00138899 0.000328465 0.0129814
463200 0.286282 0.00138848 0.000328436 0.0129803
463300 0.286283 0.00138872 0.000328444 0.0129807
463400 0.286286 0.00138896 0.000328419 0.0129796
463500 0.28628 0.00138895 0.000328415 0.0129795
463600 0.286283 0.00138792 0.000328403 0.0129791
463700 0.286273 0.00138832 0.000328382 0.0129783
463800 0.286265 0.00138826 0.000328378 0.0129781
463900 0.286251 0.00138698 0.000328371 0.0129778
464000 0.286243 0.00138791 0.000328368 0.0129777
464100 0.286242 0.00138847 0.00032833 0.0129762
464200 0.286234 0.00138832 0.000328342 0.0129768
464300 0.286217 0.00138856 0.000328312 0.0129756
464400 0.28622 0.00138912 0.000328324 0.0129761
464500 0.286234 0.00138831 0.000328312 0.0129757
464600 0.286235 0.00138941 0.000328306 0.0129754
464700 0.286234 0.00138913 0.000328302 0.0129753
464800 0.286239 0.00138843 0.000328325 0.0129763
464900 0.286244 0.00138804 0.000328342 0.0129771
465000 0.28624 0.00138748 0.000328336 0.0129769
465100 0.286245 0.00138822 0.000328412 0.0129798
465200 0.286238 0.00138685 0.000328405 0.0129796
465300 0.286238 0.0013863 0.000328412 0.0129799
465400 0.286246 0.00138452 0.00032843 0.0129808
465500 0.286261 0.00138332 0.000328479 0.0129829
465600 0.286258 0.00138285 0.000328466 0.0129824
465700 0.286259 0.00138272 0.000328447 0.0129817
465800 0.28627 0.00138297 0.000328413 0.0129804
465900 0.286267 0.00138248 0.000328404 0.0129801
466000 0.286242 0.00138124 0.000328436 0.0129816
466100 0.28623 0.00138091 0.000328413 0.0129806
466200 0.28622 0.00138028 0.00032839 0.0129798
466300 0.286199 0.00138049 0.000328365 0.0129788
466400 0.286183 0.0013815 0.000328349 0.0129781
466500 0.286182 0.001381 0.000328332 0.0129776
466600 0.286189 0.0013816 0.000328314 0.0129768
466700 0.286198 0.00138044 0.000328329 0.0129776
466800 0.286208 0.00137992 0.000328373 0.0129794
466900 0.286193 0.00137894 0.00032837 0.0129794
467000 0.286194 0.00137819 0.000328435 0.0129821
467100 0.286189 0.00137819 0.000328474 0.0129837
467200 0.286198 0.00137838 0.000328462 0.0129832
467300 0.286195 0.00137829 0.000328439 0.0129823
467400 0.286193 0.00137795 0.000328427 0.012982
467500 0.286198 0.00137772 0.000328435 0.0129824
467600 0.286203 0.00137671 0.000328465 0.0129838
467700 0.286211 0.00137789 0.000328509 0.0129855
467800 0.286207 0.00137847 0.00032848 0.0129844
467900 0.286193 0.00137825 0.00032847 0.0129841
468000 0.286205 0.0013777 0.000328459 0.0129837
468100 0.286205 0.00137795 0.000328491 0.0129849
468200 0.286215 0.00137797 0.000328505 0.0129855
468300 0.286222 0.00137923 0.000328515 0.0129858
468400 0.286218 0.00137996 0.0003285 0.0129852
468500 0.286219 0.00138012 0.000328491 0.0129848
468600 0.286222 0.00138036 0.000328492 0.0129849
468700 0.286232 0.00138068 0.000328505 0.0129853
468800 0.286237 0.00138057 0.00032851 0.0129855
468900 0.286227 0.00138055 0.000328514 0.0129855
469000 0.286221 0.00138173 0.000328508 0.0129852
469100 0.286226 0.00138174 0.000328521 0.0129858
469200 0.286214 0.0013817 0.000328501 0.0129851
469300 0.286204 0.00138153 0.000328496 0.012985
469400 0.286188 0.00138168 0.000328483 0.0129845
469500 0.28618 0.00138208 0.000328475 0.0129841
469600 0.286183 0.00138101 0.000328472 0.0129841
469700 0.286174 0.00138102 0.000328441 0.0129829
469800 0.286174 0.00137988 0.00032847 0.0129843
469900 0.286182 0.00137944 0.000328463 0.0129841
470000 0.286184 0.00137892 0.000328434 0.012983
470100 0.286198 0.00137932 0.000328449 0.0129835
470200 0.286178 0.00137878 0.000328429 0.0129827
470300 0.286189 0.00137952 0.000328508 0.0129858
470400 0.286198 0.00137929 0.000328542 0.0129871
470500 0.286208 0.00137928 0.000328535 0.0129868
470600 0.286202 0.0013789 0.0003285 0.0129854
470700 0.286182 0.00137766 0.000328492 0.0129853
470800 0.286185 0.00137755 0.00032848 0.0129847
470900 0.286196 0.00137852 0.000328513 0.0129859
471000 0.286186 0.00137704 0.000328478 0.0129846
471100 0.286193 0.0013763 0.000328525 0.0129866
471200 0.286205 0.00137777 0.000328612 0.0129896
471300 0.286204 0.00137737 0.000328591 0.0129888
471400 0.286194 0.00137739 0.000328596 0.0129889
471500 0.286195 0.00137846 0.000328617 0.0129897
471600 0.2862 0.00137765 0.000328618 0.0129898
471700 0.28619 0.00137747 0.000328584 0.0129885
471800 0.286184 0.00137775 0.000328573 0.0129881
471900 0.286168 0.00137799 0.000328546 0.0129869
472000 0.286165 0.00137834 0.000328535 0.0129865
472100 0.286159 0.00137936 0.000328517 0.0129857
472200 0.286156 0.00137989 0.000328527 0.0129862
472300 0.286157 0.00138038 0.000328544 0.0129868
472400 0.286168 0.00137986 0.000328601 0.0129893
472500 0.286164 0.00138 0.000328581 0.0129885
472600 0.286172 0.00138148 0.000328616 0.0129898
472700 0.286179 0.00138178 0.000328613 0.0129897
472800 0.286177 0.00138131 0.000328623 0.0129901
472900 0.286189 0.00138136 0.000328627 0.0129902
473000 0.28619 0.00138077 0.000328612 0.0129897
473100 0.286186 0.00138105 0.000328575 0.0129882
473200 0.286196 0.00138141 0.000328595 0.0129891
473300 0.286182 0.00138257 0.000328593 0.012989
473400 0.286159 0.00138212 0.000328608 0.0129898
473500 0.286164 0.00138327 0.000328601 0.0129894
473600 0.286167 0.00138224 0.000328592 0.0129892
473700 0.286176 0.00138155 0.000328624 0.0129904
473800 0.286177 0.001381 0.000328634 0.0129908
473900 0.286172 0.00138046 0.000328679 0.0129926
474000 0.286179 0.00138009 0.000328675 0.0129925
474100 0.286171 0.00138027 0.000328704 0.0129936
474200 0.286161 0.00138109 0.000328687 0.012993
474300 0.286166 0.00138133 0.0003287 0.0129935
474400 0.286159 0.00138002 0.000328687 0.0129931
474500 0.286172 0.00137972 0.000328708 0.012994
474600 0.286175 0.00137783 0.000328698 0.0129937
474700 0.286165 0.00137796 0.000328715 0.0129943
474800 0.286154 0.00137956 0.00032871 0.012994
474900 0.286161 0.00137854 0.000328736 0.0129951
475000 0.286155 0.00137815 0.000328737 0.0129951
475100 0.286139 0.00137908 0.00032869 0.0129933
475200 0.28614 0.00137961 0.000328685 0.012993
475300 0.286143 0.00137991 0.000328742 0.0129952
475400 0.286139 0.001379 0.000328737 0.012995
475500 0.286134 0.00137979 0.000328732 0.0129948
475600 0.286128 0.00137871 0.00032874 0.0129952
475700 0.28614 0.0013782 0.000328736 0.0129951
475800 0.286145 0.00137805 0.000328755 0.0129959
475900 0.286167 0.00137804 0.000328764 0.0129963
476000 0.286174 0.00137799 0.000328814 0.0129985
476100 0.286177 0.0013771 0.000328804 0.0129982
476200 0.286173 0.00137659 0.000328789 0.0129976
476300 0.286168 0.00137753 0.000328805 0.0129981
476400 0.28616 0.00137602 0.000328816 0.0129988
476500 0.286171 0.0013754 0.000328821 0.012999
476600 0.28617 0.00137535 0.000328815 0.0129988
476700 0.286173 0.00137645 0.000328805 0.0129983
476800 0.286168 0.00137652 0.000328792 0.0129978
476900 0.286168 0.00137714 0.000328797 0.0129979
477000 0.286161 0.0013776 0.000328776 0.0129971
477100 0.286157 0.00137709 0.000328754 0.0129963
477200 0.286156 0.00137647 0.000328772 0.0129971
477300 0.286165 0.00137596 0.000328784 0.0129976
477400 0.286168 0.00137571 0.000328794 0.0129981
477500 0.286171 0.00137522 0.00032882 0.0129991
477600 0.286164 0.00137659 0.000328849 0.0130001
477700 0.286148 0.0013764 0.00032889 0.0130017
477800 0.286148 0.00137638 0.000328868 0.0130008
477900 0.286141 0.00137641 0.000328881 0.0130013
478000 0.286146 0.00137628 0.000328867 0.0130008
478100 0.286151 0.00137457 0.00032889 0.0130019
478200 0.286164 0.00137365 0.000328888 0.0130019
478300 0.286159 0.00137361 0.000328904 0.0130026
478400 0.286157 0.00137401 0.000328908 0.0130027
478500 0.286158 0.00137391 0.000328892 0.0130021
478600 0.286159 0.00137448 0.000328866 0.0130011
478700 0.286149 0.00137446 0.000328869 0.0130012
478800 0.286148 0.00137464 0.000328865 0.0130009
478900 0.286143 0.00137555 0.000328856 0.0130005
479000 0.286143 0.00137577 0.000328829 0.0129995
479100 0.286146 0.00137538 0.000328856 0.0130005
479200 0.286151 0.00137598 0.000328852 0.0130003
479300 0.286154 0.00137531 0.000328817 0.0129989
479400 0.286161 0.00137549 0.000328787 0.0129977
479500 0.286156 0.00137494 0.000328785 0.0129976
479600 0.286146 0.00137458 0.000328769 0.0129971
479700 0.286151 0.00137651 0.000328774 0.0129971
479800 0.286169 0.00137738 0.000328811 0.0129985
479900 0.286178 0.00137712 0.000328802 0.0129983
480000 0.286179 0.00137664 0.000328813 0.0129988
480100 0.286181 0.00137755 0.000328819 0.0129989
480200 0.286199 0.00137761 0.000328822 0.0129991
480300 0.286183 0.00137697 0.000328803 0.0129984
480400 0.28618 0.00137656 0.000328822 0.0129991
480500 0.286183 0.00137604 0.000328821 0.0129991
480600 0.28619 0.00137471 0.000328849 0.0130005
480700 0.286184 0.00137548 0.000328847 0.0130004
480800 0.286179 0.00137674 0.000328837 0.0129999
480900 0.286161 0.0013771 0.000328821 0.0129993
481000 0.286159 0.00137767 0.000328844 0.0130002
481100 0.286156 0.00137843 0.000328873 0.0130012
481200 0.286147 0.00137781 0.000328833 0.0129997
481300 0.286129 0.00137694 0.000328826 0.0129994
481400 0.286105 0.00137723 0.000328812 0.0129987
481500 0.286118 0.0013774 0.000328792 0.0129979
481600 0.286119 0.00137699 0.000328773 0.0129972
481700 0.286132 0.00137691 0.000328764 0.0129969
481800 0.286131 0.00137534 0.000328751 0.0129965
481900 0.28614 0.00137648 0.000328739 0.0129959
482000 0.286145 0.0013751 0.000328744 0.0129963
482100 0.28615 0.00137555 0.000328771 0.0129974
482200 0.286157 0.0013765 0.000328778 0.0129976
482300 0.286157 0.00137637 0.000328772 0.0129974
482400 0.286156 0.00137571 0.000328767 0.0129973
482500 0.28614 0.00137553 0.000328763 0.0129971
482600 0.286143 0.0013745 0.000328733 0.012996
482700 0.286132 0.00137453 0.000328701 0.0129948
482800 0.286126 0.00137472 0.000328683 0.012994
482900 0.286131 0.00137472 0.000328711 0.0129953
483000 0.286148 0.00137394 0.000328758 0.0129972
483100 0.28616 0.00137411 0.000328787 0.0129983
483200 0.28615 0.00137319 0.000328763 0.0129975
483300 0.286143 0.00137356 0.000328727 0.012996
483400 0.286139 0.00137335 0.000328708 0.0129953
483500 0.286124 0.00137087 0.000328724 0.0129963
483600 0.286131 0.00137169 0.000328751 0.0129973
483700 0.286115 0.00137219 0.000328756 0.0129974
483800 0.286122 0.00137203 0.000328748 0.0129971
483900 0.286116 0.00137162 0.000328754 0.0129974
484000 0.286134 0.00137145 0.000328769 0.012998
484100 0.286141 0.00137091 0.000328789 0.0129988
484200 0.286144 0.00137071 0.000328833 0.0130006
484300 0.286148 0.00136957 0.000328855 0.0130016
484400 0.286135 0.00136991 0.000328835 0.0130008
484500 0.286167 0.00137102 0.000328841 0.0130009
484600 0.286161 0.00137049 0.00032882 0.0130001
484700 0.286152 0.00137294 0.000328855 0.0130013
484800 0.286155 0.00137318 0.000328864 0.0130017
484900 0.286145 0.00137252 0.00032887 0.013002
485000 0.28615 0.00137302 0.000328858 0.0130016
485100 0.286145 0.00137281 0.00032885 0.0130013
485200 0.286143 0.00137291 0.000328869 0.013002
485300 0.286132 0.00137303 0.000328903 0.0130033
485400 0.286135 0.00137374 0.000328922 0.013004
485500 0.286131 0.00137363 0.000328893 0.0130029
485600 0.286116 0.00137235 0.000328878 0.0130025
485700 0.28611 0.00137358 0.000328862 0.0130018
485800 0.286107 0.00137405 0.000328839 0.0130008
485900 0.286093 0.00137338 0.00032882 0.0130001
486000 0.286076 0.00137414 0.000328811 0.0129997
486100 0.286068 0.00137481 0.000328822 0.013
486200 0.286065 0.00137541 0.000328817 0.0129997
486300 0.286059 0.00137636 0.000328803 0.0129991
486400 0.286038 0.00137571 0.000328816 0.0129997
486500 0.286024 0.00137563 0.000328787 0.0129985
486600 0.286015 0.00137489 0.000328756 0.0129973
486700 0.286028 0.0013753 0.00032877 0.0129979
486800 0.286024 0.00137582 0.000328805 0.0129993
486900 0.286013 0.00137585 0.000328799 0.0129991
487000 0.286004 0.00137683 0.000328794 0.0129989
487100 0.286008 0.0013755 0.000328789 0.0129988
487200 0.285999 0.00137582 0.00032877 0.012998
487300 0.286006 0.00137637 0.00032879 0.0129987
487400 0.285992 0.00137839 0.000328834 0.0130003
487500 0.286012 0.00137718 0.00032883 0.0130002
487600 0.286008 0.00137737 0.000328825 0.013
487700 0.286013 0.00137705 0.000328832 0.0130003
487800 0.286016 0.00137651 0.000328806 0.0129994
487900 0.286009 0.00137633 0.00032881 0.0129996
488000 0.286004 0.00137725 0.000328798 0.0129991
488100 0.285998 0.0013754 0.000328825 0.0130004
